barcode,product_name,Wholesale Price,retail_price,batch_no
8906161550076,ARNO SPRAY RAJNIGANDHA-180,68,90,
8906161550045,ARNO SPRAY ROSE-180,68,120,
8906161550137,ARNO SPRAY ROYAL-180,68,120,
8906161550083,ARNO SPRAY SANDAL-180,68,120,
4044,ARO MAGNET ATTAR 6ML 12PC,63,80,12
1543,ARO MAGNET DEO 6PC-75,45,60,6
8906126111854,ARO MAGNET DEO-249,125,170,1
8906126112844,ARO MAGNET PERFUME-249,120,220,
8906126112851,ARO MAGNET PERFUME-499,240,390,
2789,ARO MAGNET PRFM-189,92,130,
2773,ARO MAGNET PRFM-315,150,200,
8906126112189,ARO PDS DEO-225,120,180,
1658,AROCHEM ATTAR 2ML 12pc,26,35,12
6380,AROME TAJ ATTAR 12PC,121,200,12
17002,ARRAS PERFUME 100ML-799,384,640,1
8906011502064,ARRAS PERFUME-528,290,430,1
8908000498976,ASWINI OIL-102,90,95,1
8908000498969,ASWINI OIL-196,176,180,1
6923,ASWINI OIL-210,189,200,1
6037,ASWINI OIL-40,36,38,1
8908000498983,ASWINI OIL-55,50,52,1
5146,ATC 6D EYELASHES 10PC,200,300,
8908010273303,ATFULL PERFUME-153,74,110,
4757,ATTAR OILKING 12PC-35,17,25,12
4317,AVENUE NXT SOAP BOX-44,288,360,
6607,AVLON LIPGLOSS 07 12PC-179,50,120,12
5759,AVLON LUXE NAILPOLISH 24PC-99,25,60,24
3799,AVLON SIZLLER EYELINER-45,240,360,
8906126110581,AWALIF ATTAR,121,200,
8901030907951,AXE INTENSE DEO-245,145,200,
8901030907845,AXE PULSE DEO-245,145,200,
8901030767500,AXE SHAVE CREAM DENIM-51,43,48,
8901030873386,AXE TICKET CHAMPION-4PC-70,228,260,
8901030842993,AXE TICKET DARK T-4PC-70,228,260,
8901030873416,AXE TICKET INTENSE-4PC-70,228,260,
8901030907852,AXE TRY ME DEO-245,145,200,
8906125940271,AYU HEENA 250gm-90,45,75,1
8906125940011,AYU HINA BLACK POWDER-50,27,40,1
8906125940301,AYU HINA INDIGO POWDER-75,40,60,1
8906125940318,AYU MULTANI POWDER-45,25,35,1
8906032325079,AYUR AMLA SHAMPOO-220,176,200,
8906032325017,AYUR AMLA SHAMPOO-330,264,300,
8906032325529,AYUR CLEANSING-120,96,105,
8906032325567,AYUR CLEANSING-80,64,70,
8906032325963,AYUR COCOA LOTION-120,96,105,
5298,AYUR COCOA LOTION-75,60,70,
8906032325956,AYUR COCOA LOTION-80,64,70,
8906032325536,AYUR MOISTTURIZER-115,92,100,
8906032325574,AYUR MOISTTURIZER-80,64,70,
8906032325581,AYUR SKIN TONER-80,64,70,
8906032325123,AYUR SOYA SHAMPOO-220,176,200,
8906032325062,AYUR SOYA SHAMPOO-330,264,300,
8906126110574,AZA ATTAR,121,200,
3764,B&B FIT CONCELOR 3PC,195,300,
6987621542840,B&B LIP OIL LG907 24PC,888,1200,
6974400863272,B&B LIQUID CONCELOR CN707,67,100,
4161,BAANIBLISS WAXING POWDER-250,60,100,
4450,BAANIBLISS WAXING POWDER-499,100,200,
4187,BABA PRINTED COMB,72,120,
6235,BABY AALMANI BRASS LOCK 10pc,5,7,10
6346,BABY AALMANI CRYSTAL 10pc,10,20,10
6236,BABY AALMANI PLASTICK LOCK 10pc,3,5,10
6564,BABY COPPER KADA PLAIN 10PC,6,10,10
6565,BABY COPPER KADA TWISTED 10PC,7,10,10
1483,BABY DOLL BRUSH-25,54,72,
1307,BABY KING BOTTLE-60,30,40,
1308,BABY KING BOTTLE-70,33,50,
8992304008931,BABY LOVE CHERRY,20,40,
8992304008917,BABY LOVE LIPBALM PINK,20,40,
5203,BABY SHOWER 25ITEM SET,145,200,
5202,BABY SHOWER FOIL BALLOON,58,80,
5362,BABY SHOWER SET WS130,130,250,1
6629,BABY SILVER KADA 10PC,10,20,10
8906118831265,BADEE AL OUD PURPLE PERF-749,360,600,1
8906014765985,BAJAJ ALMOND DROPS-225,198,210,1
8906014765947,BAJAJ ALMOND OIL-39,35,37,1
8906014765978,BAJAJ ALMOND-165,149,155,1
8906014765961,BAJAJ ALMOND-75,72,75,1
4574,BALLOON 25pc 10pkt-100,24,50,10
6721,BALLOON 50PC 5PKT,85,150,5
5263,BALLOON PUMP WS24,24,50,1
5166,BALLOONS 100pc 10pkt,50,70,10
5197,BALLOONS 20pc HEART 1OPKT,25,50,10
17137,BALLOONS 35pc 10pkt,33,60,10
5164,BALLOONS SHEET PLAIN 10pc-20,7,10,12
5106,BALLOONS SHEET PRINTED 5pc,11,20,12
17138,BALLOONS WATER 500pc 10pkt,60,100,10
8906050592026,BANJARA HENNA 500gm-150,113,135,
8906050593641,BANJARA SHAMPOO 10pc-20,150,170,
8906050592842,BANJARAS ALOEVERA GEL MRP 100,75,90,
8906050593092,BANJARAS ALOEVERA GEL MRP 110,85,100,
8906050591708,BANJARAS AMLA 12pc-25,19,22,12
8906050592460,BANJARAS BLACK BRAZILIAN-120,90,110,
8906050592613,BANJARAS GOLD FACIAL-225,169,200,1
8906050590121,BANJARAS HAIR AMLA MRP.80,60,70,
8906050590145,BANJARAS HAIR BHRINRAJ MRP.80,60,70,
8906050593528,BANJARAS HENNA 6pc-30,22.5,25,6
8906050591531,BANJARAS HENNA ALOE 12pc-25,19,22,12
8906050591784,BANJARAS HENNA ALOE MRP.70,52.5,60,
8906050591715,BANJARAS HENNA AMLA MRP.70,52.5,60,
8906050591739,BANJARAS HENNA HIBISCUS MRP.70,52.5,60,
8906050591722,BANJARAS HIBISCUS 12pc-25,19,22,12
8906050592835,BANJARAS MULTANI ORANGE-60,45,55,1
8906050590015,BANJARAS MULTANI-50,37.5,45,1
8906050592606,BANJARAS PAPAYA FACIAL-225,169,200,1
8906050590060,BANJARAS PAPAYA MULTANI-60,45,55,1
8906050592620,BANJARAS PEARL FACIAL MRP.225,169,200,1
8906050593016,BANJARAS R WATER 24pc-16,12,14,24
8906050591814,BANJARAS R WATER-30,23,26,1
6204,BANJARAS R WATER-50,37.5,45,1
8906050591807,BANJARAS R WATER-52,39,45,1
8906050590022,BANJARAS SANDAL MULTANI-60,45,55,1
8906050593351,BANJARAS WATER GEL ROSE-90,68,80,
8906050593832,BANJARAS WATER GEL SANDAL MRP.50,70,80,
6948832900003,BAOJIAN WOODEN COMB,26,40,
6971772412084,BB COMPACT CC208,55,90,
6975948988458,BB CONCEALER CN716 24PC,70,120,24
6973100263627,BB CUTE LIPOIL LG919 24PC,42,80,24
8920086902079,BB FIT SKIN 03 COMPACT 115,104,200,1
8920086902031,BB GREEN TEA COMPACT 02,100,200,1
6976159850695,BB LB304 LIPBALM,24,50,1
6976159850121,BB LIPBALM CAT LB307 24PC,18,30,24
6901234567892,BB LIPBALM COW 306 24PC,20,50,24
5619,BB LIPGLOSS LG904 WS35 12pc,420,600,
5620,BB LIPGLOSS LG919 WS35 12pc,420,600,
6975948988762,BB LIPOIL LG907 24PC,50,90,24
4655751355648,BB LIPOIL LG920B 24PC,40,80,24
6970957495065,BB LIPSTICK L506,504,720,
6970957495072,BB LIPSTICK L507,444,600,
6979854215646,BB LIPSTICK L519-24PC,720,1200,
4158,BEACHBORN EYE PATCH,120,180,
8906118831142,BEAUTIFUL BLUE PERFUME-585,281,470,1
8906118830299,BEAUTIFUL GOLD PERFUME-585,281,470,1
5185,BEAUTY BLENDER SET BLACK-WS-288,288,480,
5945871572346,BEAUTY BRUSH WS40,40,70,
3490,BEAUTY CARE LIPBALM 36pc-10,144,216,1
4776,BEAUTY GOLD LIPBALM 36PC-10,108,180,1
6955450301624,BEAUTY MAKEUP BRUSH,43,70,1
6971846330221,BEAUTY MODEL 153 L-S 24PC,720,960,
6176,BEAUTY MODEL LIPGLOSS L7022 24PC,35,70,24
6971846377516,BEAUTY MODEL LIPGLOSS L7051 24PC,35,70,24
6971846371286,BEAUTY MODEL LIPGLOSS L7128 24PC,35,70,24
6971846371330,BEAUTY MODEL LIPGLOSS L7133 24PC,35,70,24
6971846331136,BEAUTY MODEL LIPSTICK-113,396,600,
6971846330139,BEAUTY MODEL LIPSTICK-153,396,600,
6971846330153,BEAUTY MODEL LIPSTICK-35005,396,600,
6971846331150,BEAUTY MODEL LIPSTICK-37990,396,600,
6905739231982,BEAUTY MODEL LIPSTICK-37997,396,600,
6971846330061,BEAUTY MODEL LIPSTICK-73995,396,600,
6628,BEAUTY PEOPLE NAILPOLISH 6PC-249,70,150,6
17145,BEAUTY QUEEN LPBALM JAR 36PC-15,108,180,1
4406,BEAUTY SAOP CASE,21,30,12
6244,BEAUTY WOW NAILPOLISH 36PC-50,17,40,36
8901277015563,BEER SHAMPOO MRP.60,37,50,
2480,BELL 129 2nd  NAIL CUTTER,18,30,12
5329,BELL 129 BARCODE NAILCUTTER 12pc,22,40,12
2491,BELL 129 ORGINAL NAIL CUTTER 12PC,55,80,12
2490,BELL 211  NAIL CUTTER,336,440,
2479,BELL 211D CAP NAIL CUTTER 12PC,14,25,12
2481,BELL 309 2nd NAIL CUTTER 12PC,12,20,12
2492,BELL 309 ORGINAL NAIL CUTTER 12PC,41,70,12
6343,"BELL SCISSORS S402,3,4 12PC",12,40,12
6970957490732,BELLAKEEN 2IN1 STAR EYELINER 073,40,80,1
6970404402783,BELLAKEEN 3D LIPSTICK BK017,816,1200,
6976159850244,BELLAKEEN ALOE LIPBALM 24PC,17,30,24
6970957490695,BELLAKEEN BK069 EYELINER 12PC,40,70,12
6970420206358,BELLAKEEN BK152 HIGHLIGHTER,82,170,
6946848202050,BELLAKEEN BK205 EYESHADOW,137,240,1
6970420204064,BELLAKEEN BK-218 HIGHLIGHTER,94,200,1
6946848201091,BELLAKEEN BK230 HIGHLIGHTER,110,200,1
6970420205634,BELLAKEEN BK-248 EYEBROW KIT,70,150,1
6970420202299,BELLAKEEN BK-259 BLUSHER,130,250,1
6970420202138,BELLAKEEN BK-412 EYESHADOW KIT,150,250,1
5904,BELLAKEEN BK57 COMPACT,98,200,1
6970957490671,BELLAKEEN BK63 EYELINER 12PC,42,70,12
6970957490664,BELLAKEEN BK72 EYELINER 12PC,42,70,12
6946848202562,BELLAKEEN BLUSHER BK-256,60,100,
6970404404015,BELLAKEEN CONCEALER BK123 1pc,36,60,1
6970404402035,BELLAKEEN CONCEALER BK124 1pc,50,100,1
6970957492644,BELLAKEEN CRAYON BK282 12PC,42,70,12
6970957491296,BELLAKEEN EYEBROW PENCIL 6PC,15,30,6
6970404404312,BELLAKEEN HIGH COVREG FOUNDATION,150,380,1
6257,BELLAKEEN JUICY LIPS LIPGLIOSS,17,30,12
6937365188132,BELLAKEEN KIT 269,150,200,
6937365160381,BELLAKEEN KIT 369,150,200,
6937365161029,BELLAKEEN KIT 370,150,200,
6937365185629,BELLAKEEN KIT 429,150,200,
6970957490114,BELLAKEEN LIPLINER BOX,21,50,12
6976159851272,BELLAKEEN PINK MAGIC 24PC BK133,16,30,24
5449,BELLAKEEN SMALL KIT,72,100,
8906161171387,BELLAVITA 20ML CEO PERFUME-175,115,150,1
8906161171424,BELLAVITA 20ML DATE PERFUME-175,115,150,1
8906161171431,BELLAVITA 20ML GLAM PERFUME-175,115,150,1
8906161171394,BELLAVITA 20ML HONEY PERFUME-175,115,150,1
8906161171417,BELLAVITA 20ML SKAI PERFUME-175,115,150,1
8906161171400,BELLAVITA 20ML WHITE PERFUME-175,115,150,1
4039,BELLAVITA DEO-220,110,160,
4808,BELLAVITA GIFT SET-849,424,550,
8906150343108,BELLAVITA MEN GIFT SET-649,390,580,1
4018,BELLAVITA PERFUME-599,360,540,1
8906150343115,BELLAVITA UNISEX GIFT SET-649,390,580,1
8906150343092,BELLAVITA WOMAN GIFT SET-649,390,580,1
4120,BELLEKEEN LIPSTICK 24PC,720,1200,
1677,BENG UPIN 50MM 15pcs,8,12,15
1678,BENG UPIN 60MM 15 pcs,8.5,12,15
1679,BENG UPIN 70MM 15pcs,9,12,15
4831,BENG UPIN BOX,42,60,
3376,BERRY NAILPOLISH REMOVER 12pc-48,11,20,12
5867,BEST WISHES CARD BIG 1000PC,250,400,1
5382,BEST WISHES CARDS small1000pcs,200,300,1
5384,BEST WISHES STICKERS BIG 10PKT,130,200,1
5383,BEST WISHES STICKERS SMALL 10PKT,80,120,1
6461,BEVON TISSUE REMOVER 24PC-50,20,30,24
8906028061288,BH BOLD MASCARA 12pc-65,42,55,12
8904483200556,BIG BOSS CLOTH CLIP BIG 12PC-105,50,70,12
6069,BIGBOSS CLOTH CLIP 12pc-111,40,70,12
8906149710515,BINDAS  PERFUME-185,106,150,1
8906013960343,BIOLINE JELLY 50PC-10,8,9,50
8906013960299,BIOLINE JELLY-115,84,100,
8906013960442,BIOLINE JELLY-40,29,35,
8906013960435,BIOLINE JELLY-70,51,60,
8904029412221,BIOLINE LIP CARE 40pc-40,30,35,40
1268,BIOWAY LIPBALM 20pc-30,12,20,20
5273,BIRTHDAY BANNER GLITTER WS30,30,40,1
6155,BIRTHDAY BANNER SHINNING WS35,35,60,1
6491,BIRTHDAY BANNER WS12,12,20,10
5213,BIRTHDAY BANNER WS24,24,40,1
6611,BIRTHDAY CANDLES 20PC-15,5,10,20
5211,BIRTHDAY CAP 10pc GLITTER WS80,80,100,1
5209,BIRTHDAY CAP 10pc WS20,20,30,1
5210,BIRTHDAY CAP 10pc WS60,60,80,1
5261,BIRTHDAY CAP BALL 5pc WS100,110,150,1
5476,BIRTHDAY DOT BANNER WS15,15,20,
5478,BIRTHDAY FLOWER BANNER,40,70,
5200,BIRTHDAY FOIL BALLOON,46,70,1
5198,BIRTHDAY GLITTER BANNER,25,40,
5199,BIRTHDAY HALF YEAR BANNER,36,50,
6080,BIRTHDAY RED POSTER,50,80,1
6723,BIRTHDAY SET WS120 1STAR FOIL 1BIRTHDAY FOIL,120,250,1
17106,BIRTHDAY SET WS130 2STAR FOIL 1BIRTHDAY FOIL,130,250,1
5394,BIRTHDAY SET WS140 CHARACTER,140,250,1
5391,BIRTHDAY SET WS200 39items,200,300,
5161,BIRTHDAY SET WS55,55,70,1
5393,BIRTHDAY SET WS70 1STAR FOIL BALLOON,70,120,1
5392,BIRTHDAY SET WS90 2 STAR FOIL BALLOON,90,180,1
5237,BIRTHDAY TOPPER 10PC WS15,15,20,10
5477,BIRTHDAY ZOO BANNER,30,50,
812561254552,BITOMART COMPACT POWDER,70,150,1
4706,BL 21N1 COMPACT 6pc,180,300,
8904173502519,BLACK AFGNDEO-270,141,200,
5919,BLACK LINE STEEL CLOTH CLIP 12PC-84,36,60,12
815865000122,BLACK ROSE BLK MRP.60,40,50,
1662,BLACK ROSE BRUSH,66,84,
4355,BLANDER BABY 5pc 12box,33,50,12
6958417466770,BLANDER KELE SET,24,40,1
6915632568429,BLANDER SET 2+4,24,40,1
5186,BLANDER SET BLACK 12pc ws24,24,60,12
1686,BLANDER SINGLE 12pc,11,20,12
6941566451650,BLAWLESS EYEBROW TRIMMER HX-207,165,250,1
6989326622469,BLAWLESS EYEBROW TRIMMER-203A,163,250,1
2173,BLEASH BRUSH 12pc,13,20,12
6958417465773,BLENDER SET KELI 2+4,24,40,1
3349,BLEWHEAVEN POWDER SINDOOR 12PC-35,240,360,
6274,BLISS SAOP CASE 12pc-69,35,50,12
6474,BLOSSOM CLOTH CLIP 6PC-149,55,110,6
614514060025,BLUE FOR MEN DEO-349,195,250,
2680,BLUE H COMPACT 6pc-100,70,80,6
2678,BLUE H FOUNDATION 12PC-45,30,40,12
8906028061707,BLUE H KAJAL 1PC-150,98,120,
8904214803698,BLUE H KAJAL SHEET-15,108,144,1
5219,BLUE H KAJAL1pc-140,76,110,
8904214802271,BLUE H KAJAL-90,51,80,
8904214810368,BLUE H LIP BALM CHERRY-60,36,50,
8904214810382,BLUE H LIPBALM STRAWBERRY-60,36,50,
8904214810375,BLUE H LIPBALM WATERMELON-60,36,50,
3806,BLUE H MASCARA 12PC-65,42,55,12
8904214806552,BLUE HEAVEN FIXER-190,121,170,
1664,BLUE HEAVEN FOUNDATION 6PC-85,324,420,
8906028061646,BLUE HEAVEN KAJAL 6pc-35,23,30,6
8906028061554,BLUE HEAVEN KAJAL-10,78,96,
1673,BLUE HEAVEN LIPBALM-30,228,300,
2377,BLUE HEAVEN LIPGLOSS-90,636,900,
2715,BLUE HEAVEN LIPSTICK-85,564,720,
8906028061394,BLUE HEAVEN MASC-90,65,80,1
8906028062681,BLUE HEAVEN MASCR-150,100,130,1
8904214806545,BLUE HEAVEN PRIMER-190,121,170,
5269,BLUE HEAVEN SINDOOR LIQUID-110,70,90,1
614514060018,BLUE LADY  DEO-349,195,250,
8904214802455,BLUEHEAVEN LIQUID SINDOOR 6PC-50,186,240,
6238,BLUETIPP 145 NAILPOLISH 24pc-69,17,50,24
6028,BLUEVELLY LIPBALM 36pc-10,6,8,36
4002,BODY NAAR 6pc,72,120,
5373,BODY TAPE CHINA WS120,120,180,
655172771908,BOMABY CHARCOAL SOAP,60,80,
8904330604384,BOMBAY SHAVING CO F/W-99,65,75,
1428,BONJOUR EYELASH,156,240,
2858,BONJOUR FOOT SSCRAPER,55,80,
3194,BONJOUR KAJAL MINI 1109,72,120,
3157,BONJOUR KAJAL-1DZ-WS120,120,180,
1941,BONJOUR ROTATE KAJAL 1109 1DZ,13,20,12
8906149711369,BORN RICH COMBO-399,227,320,1
8906149712533,BORN RICH PERFUM 12PC-65,31,40,12
8906149710041,BORN RICH PERFUME-425,235,350,1
4909,BORO PLUS CREAM-42,38,40,
8901248101103,BORO PLUS CREAM-45,41,43,
8901248126588,BORO PLUS LOTION 24PC-10,9,9.5,24
8901248126533,BORO PLUS LOTION-84,75,80,1
8901248126175,BORO PLUS LOTION-90,78,85,1
8901248101110,BORO PLUS-90,81,85,1
8901531300015,BOROLINE  CREAM-45,41,42,
8901248101448,BOROPLUS CREAM 18pc -5,84,87,
8901248101769,BOROPLUS SOFT CREAM-100,80,90,1
3400,BOSS CLOTH CLIP 12pc-70,16,25,12
6951035100538,BOUNJOUR EYELASHES 12pc,13,20,12
1919,BOUNJOUR PENCIL EYE&LIP,156,240,1
8904173505510,BRAVO DEO-270,135,200,
5358,BRIDE TO BE SET WS170 37items,170,250,
5201,BRIDE TO FOIL BALLOON,54,70,
8906031580458,BRITE SCRUB PAD-10,36,60,
8906031580462,BRITE SCRUB SPONGE-25,84,120,
4820,BROTHER BLACK HEAD 6pc,10,20,6
1386,BROTHER DEAD SKIN MRP.20,60,90,
1383,BROTHER EYEBROW PLKR BLK M.25,96,120,
1382,BROTHER EYEBROW PLUKER M.25,96,120,
5184,BROTHER FOOT SCRUBBER WS-50,50,80,
3633,BROTHER GOLD PLUKER 6pc,25,40,6
1391,BROTHER NAIL FILER BIG 6pc,15,30,6
1389,BROTHER NAIL FILER MDM 6pc,10,20,6
1390,BROTHER NAIL FILER SMALL 6pc,9,20,6
1392,BROTHER NAIL SHAPE  2ND BIG,60,90,
1393,BROTHER NAIL SHAPE  SET,180,240,
1387,BROTHER PIMPLE RMVR 6pc,10,20,6
1381,BROTHER PLUKER SILVER 6pc,9,20,6
3635,BROTHER SHARPNER,90,120,
5187,BROTHER SHARPNER WS-120,120,180,
4446,BRUNI MIRROR BIG-50,360,480,
4447,BRUNI MIRROR MED-35,240,360,
4448,BRUNI MIRROR SMALL-25,180,240,
5367,BRUSH BLUSHER 1PC WS40,40,60,
3014230022401,BRUT BLACK DEO-399,180,250,
8711700634342,BRUT BLUE DEO-399,180,250,
3014230021404,BRUT GREEN DEO-399,180,250,
8712561803274,BRUT RED DEO-399,180,250,
3620,BUBBLE POP LENSE-495,98,150,
4316,BUBBLES SOAP CASE-63,33,45,12
6725,BUDDIES TOOTH BRUSH-30,54,72,1
6934416431469,BUDS  BOX PACK 12BOX,12,20,12
8809058410135,BUDS CHINA 20pkt PACK,90,120,1
8904173504179,BULLET-175,88,120,
793591133805,BUTTERFLI BLUE PRFM-297,146,220,1
793591133829,BUTTERFLY GOLD PRFM-297,146,220,1
793591133812,BUTTERFLY PICH PERFU-297,146,240,1
793591133799,BUTTERFLY PINK PRFM-297,146,220,
6888,BUTTERFLY SET 6PC,48,80,6
4859,CAMEL SOAP CASE 12PC-64,26,45,12
16934,CANDLE SPARKLE CHINA 15CM 6PC,10,20,6
5498,CANDLE SPARKLE INDIAN 15cm 6PC,5,10,6
6211,CANDLES 14PC-90,50,70,1
6210,CANDLES 24PC-70,50,60,1
4873,CANDY LOVE LIP BALM NG122,420,600,
5764,CARE ME ES 10 COLOR,85,170,1
5813,CARE ME ES+HIGHLIGHTER 10 COLORS,85,170,1
5762,CARE ME HIGHLIGHTER 10GM,60,120,1
4123,CARTYRE COMB JB BIG,36,60,
4124,CARTYRE COMB JB SMALL,30,48,
8904173508665,CASTILLO BLACK DEO-265,132,200,
8904173508634,CASTILLO BLUE DEO-265,132,200,
8904173508641,CASTILLO GREEN DEO-265,132,200,1
8904173508658,CASTILLO RED DEO-265,132,200,
17036,CAT COMB & MIRROR 4PC,46,70,4
6976278971011,CB FIT COMPACT 101,90,160,
6976278971028,CB FIT COMPACT 102,85,150,
6976278971042,CB FIT COMPACT 104,91,160,
6976278971035,CB SUPER STAY COMPACT 103,85,150,
3284,CEMERA ICEMATT NAILP CM13,216,300,
3413,CEMERA TISSUE REMOVER 24PC-65,12,20,24
7640203242963,CETAPHIL BABY CREAM-689,565,620,1
9318637043316,CETAPHIL BABY LOTION-950,779,855,1
9318637043323,CETAPHIL BABY OIL-749,614,674,1
9318637043330,CETAPHIL BABY SHAMPOO-819,672,737,1
9318637043293,CETAPHIL BABY SHAMPOO-829,680,746,1
8904027305853,CETAPHIL BABY SOAP-238,195,214,1
3499320016018,CETAPHIL CLEANSER-1050,840,945,1
8906005274106,CETAPHIL CLEANSER-429,343,386,1
8906005274052,CETAPHIL DAM LOLTION-699,559,629,1
8906005274168,CETAPHIL DAM LOTION-279,223,251,1
8906005274397,CETAPHIL DAY CREAM-1299,1040,1170,
8906115114415,CETAPHIL HYDRATED PACK-548,439,500,1
8906005275387,CETAPHIL HYDRATION PACK-258,207,230,1
8906005274137,CETAPHIL LOTION-620,496,558,1
8906005274151,CETAPHIL MOISTURISING-669,535,600,1
8906005274403,CETAPHIL NIGHT CREAM-1299,1040,1170,1
8906005275394,CETAPHIL OIL CONTROL PACK-308,247,280,1
8906115114422,CETAPHIL OIL CONTROLPACK -599,491,540,1
8906005274090,CETAPHIL OILY CLEANSER-699,560,630,1
8904027305822,CETAPHIL SOAP-225,180,200,1
8906005274380,CETAPHIL TONER-1099,880,990,1
9318637044030,CETRAPHIL CLEANSER-930,744,837,1
8904323482050,CFS BLACK DEO-250,137,180,
8904323462083,CFS BLACK PRFM-180,90,120,
8904323462021,CFS CARGO BLACK PRFM-180,88,120,1
8904323450028,CFS CARGO BLACK PRFM-405,198,300,1
8904323482012,CFS CARGO BLUE DEO-275,147,200,
8904323462038,CFS CARGO BLUE PERF-180,88,120,1
8904323450035,CFS CARGO BLUE PRFM-405,198,300,
8904323462014,CFS CARGO KHAKI  PRFM-180,88,120,
8904323450011,CFS CARGO KHAKI-405,198,300,
8904323482005,CFS CARGO WHITE DEO-275,147,200,
8904323462007,CFS CARGO WHITE PRFM-180,88,120,
8904323450004,CFS CARGO WHITE-405,198,300,
8904323450141,CFS CHOCALATE PERF-405,198,300,
8904323482036,CFS CLUB21 BLU-275,147,220,1
3903,CHAMPION CLOTH CLIP 12pc-75,252,360,
8908024856110,CHANDAN PASTE SV 12PC-40,15,30,12
8908024856004,CHANDAN PASTE SV 12PC-60,20,40,12
8901399021312,CHANDRIKA  SOAP-43,39,41,
6972456517187,CHANLANYA LIPGLOSS HEART,720,960,
6901234528886,CHAOBA DRYER 2888,220,300,1
5181,CHAOBA FOOT SCRUBBER WS60,60,100,1
3160,CHAOBA PADICURE STONE-WS46,46,60,
3938,CHAOBA STRAIGHTNER,676,950,
4845,CHARCOAL TUBE-IMPORT,40,60,
8901396051008,CHERRY BLOSSOM TIN-84,72,80,
8901396055006,CHERRY POLISH-123,105,115,
5697,CHIC MIRROR 4,45,70,1
5698,CHIC MIRROR 5,65,100,
5784,CHIC MIRROR 6,85,130,1
5699,CHIC MIRROR 8,130,200,1
4828,CHIK SHMPO 128PC-1,108,115,1
8902979002059,CHIK SHMPO BLACK SHINE-52,46,48,
4191,CHINA WHITE NIPPLE 12pc,60,84,
3623,CHIVEY YELLOW STICK,40,60,
8906126112462,CHOCO BLAST DEO-249,125,200,
8906118830633,CHOCO TRENDZ PERFM-324,162,210,
5626,CHOCOLATE BRD PERFUME-144,70,110,1
5805,CHOCOLATE BRD PERFUME-207,100,160,1
8904323462144,CHOCOLATE FANTASY PERF-180,88,135,
8906093870440,CHOUDHARY BLUE NAPHTELIN 10pc-38,75,120,
8906093870433,CHOUDHARY YELLOW NAPTHELENE 10PC-42,120,200,
3610400000257,CIGAR DEO-349,215,280,
8907367037774,CITRUS BLAST BODYWASH-79,55,65,1
6970903969688,CLAMY EYE PATCHES BLACK 6pc,20,40,6
6970903969718,CLAMY EYE PATCHES GOLD 6pc,20,40,6
6970903969695,CLAMY EYE PATCHES GREEN 6PC,20,40,6
6970903969701,CLAMY EYE PATCHES PINK 6pc,20,40,6
6203,CLEAN & CLEAR F/W-180,144,165,1
17128,CLEAN & CLEAR F/W-195,156,170,1
8901012189504,CLEAN & CLEAR F/W-199,160,180,1
8901012189450,CLEAN & CLEAR F/W-30,312,320,
4365,CLEAN N CLEAR F/W-170,136,160,
8901012189498,CLEAN N CLEAR F/W-99,90,93,1
8901030868542,CLEAR SHAMPOO 128pc-2,217,230,1
3379,CLIFF WIFI3 TOOTHBRUSH-30,84,180,
8901030975813,CLINIC EGG SHAMPOO-55,47,50,1
8909106048980,CLINIC FENUGREEK SHAMPOO-197,167,180,1
5458,CLINIC PLUS ANTI DAND-59,53,55,
8901030789427,CLINIC PLUS EGG PRO-52,48,50,
8901030714191,CLINIC PLUS STRONG SCALP-52,48,50,
8901030970023,CLINIC+ ANTI DANDRUF-76,65,70,1
17125,CLINIC+ EGG-59,53,55,1
4020,CLINIC+ SHAMPOO 128pc-1,108,115,1
8901030970030,CLINIC+ SHAMPOO ANTIDANDRUFF-179,152,160,1
8901030975820,CLINIC+ SHAMPOO EGG-136,122,125,
5459,CLINIC+ SHAMPOO EGG-57,51,53,
8901030929861,CLINIC+ SHAMPOO RICE-136,122,125,
8901030937170,CLINIC+ SHAMPOO STRONG-136,122,125,
8901030937163,CLINIC+ STRONG LONG-76,68,70,1
6325,CLINIC+-126,113,120,1
8901030999352,CLOSEUP PASTE 12pc-10,9,9.5,12
8909106006256,CLOSEUP PASTE 12pc-20,18,19,12
8909106053670,CLOSEUP PASTE-55,49,52,1
5756,CLOSEUP PASTE-67,59,62,1
8901030996559,CLOSEUP PASTE-70,62,65,1
5951,CLOTH BRUSH APSARA 6PC,15,25,6
5731,CLOTH BRUSH BLACK HANDLE 6PC,12,20,6
6072,CLOTH BRUSH COLOUR FIRST 6pc,25,50,6
5938,CLOTH BRUSH COLOUR SECOND 6PC,17,30,6
8909106049079,CLOUSEUP PASTES 12PC-20,18,19,12
5303,CM TAPE 30MTR,84,120,
5141,CM1 TAPE  35MTR,120,180,1
5985,CM1 TAPE  75mt,216,360,1
8906010084493,COBRA AFTER SHAVE LOTION-130,100,110,1
5918,COCONUT BRUSH SMT 24PC-45,15,30,24
6159,CODE MINI PERFUME 12PC,10,30,12
8901314837677,COLGATE BRUSH MED 11+2-18,120,168,1
3804,COLGATE BRUSH MED OFFER-20,144,192,
8901314200037,COLGATE BRUSH SOFT-20,138,180,1
8901314524942,COLGATE FLEXI CHARCOAL BRUSH-25,180,220,1
8901314830289,COLGATE MAX BLUE 12pc-20,18,19,12
8901314839152,COLGATE MAX BLUE-88,80,83,1
